raw_kwh_usage,c_variable_and_fixed_per_kwh
3.763754653,28.637999999999998
5.496674534,25.637
5.880163456,24.35
6.501050281,24.05
7.614994291,23.717
9.3680865,23.291
11.50466763,23.262999999999998
11.8516338,23.398
10.53681464,24.147
9.824620931,25.441
8.911552072,25.213
8.181096981,24.621
7.560210159,23.999
7.121937106,22.703
6.774970938,18.791
6.829755072,15.588000000000001
6.482788903,15.05
6.683664053,15.265
6.866277825,18.255
7.432380519,22.062
7.468903272,24.156
7.304550878,25.36
6.409743394,29.681
5.113185616,30.366
4.912310466,28.79
4.283791641,26.157
4.587709291,24.523
4.978460556,24.322
5.962574853,23.75
7.395329488,23.439
9.233307659,23.221
9.493808503,23.457
8.741250513,24.08
8.061053866,25.637
7.279551338,25.502
6.686188306,25.337
6.15071435,24.11
5.817852163,23.676000000000002
5.441573166,21.57
5.325795013,19.179000000000002
5.195544591,17.539
5.195544591,18.916
5.311322744,21.84
5.716546278,23.18
5.644184931,24.414
5.571823588,26.284
4.877154672,34.08
3.864095838,37.414
3.893040378,30.202
2.961989096,27.070999999999998
3.002288268,25.377
3.344831225,24.56
4.191113822,23.95
5.349715,23.595
6.961681856,23.57
7.284075225,23.603
6.065025291,24.502
5.541136063,25.544
5.218742694,25.742
4.664629088,24.701
4.624329916,23.86
3.999692759,22.876
3.737748144,21.506999999999998
3.455653947,20.159
3.244083297,18.852
3.354906016,20.240000000000002
3.495953116,21.693
3.818346488,22.649
3.979543172,24.472
3.808271694,26.304000000000002
3.455653947,38.13
2.720194068,43.138999999999996
2.468324247,30.334
2.754237205,26.820999999999998
2.79170982,25.345
3.110227048,24.709
3.897151963,24.647
4.974489647,24.14
6.473394247,23.783
6.773175166,23.95
5.639628563,24.441
5.152484566,24.916
4.852703647,24.881
4.337455191,24.41
4.299982575,23.097
3.719157041,19.14
3.475585044,15.05
3.213276738,14.758
3.01654551,14.75
3.119595201,14.75
3.250749353,14.922
3.550530275,17.516
3.700420734,22.546
3.541162122,25.339
3.213276738,26.188
2.529401515,27.151
2.295197671,25.9
2.63264563,25.344
2.623691053,24.346
2.883373786,24.361
3.581830791,23.842
4.593697988,23.728
5.802565878,23.285
6.536841191,23.155
5.596610609,23.459
5.059335991,23.851
4.665334603,23.752
4.065377947,22.849
4.020605063,21.544
3.626603675,17.262
3.214693134,15.13
3.071419902,14.767
2.802782593,14.749
2.981874132,14.749
3.241556866,14.749
3.599739944,14.821
3.608694522,16.371
3.546012481,21.742
3.10723821,24.25
2.399826629,25.012
2.265507974,24.811
2.48221558,24.25
2.381924042,23.75
2.699513914,23.878
3.351408916,23.284
3.903012378,23.436
5.399027828,23.413
5.750048213,23.523
5.123226097,23.743000000000002
4.596695519,23.739
4.554907378,22.853
3.852866609,22.374
3.744217441,18.009
3.234402119,15.746
3.418269941,14.76
3.200971606,14.73
3.067249556,14.657
2.925169876,14.625
2.908454619,14.815
3.100680068,16.131
3.025461414,21.990000000000002
3.200971606,24.419
2.875024107,25.75
2.340135901,25.816
2.440427439,25.764
2.971270366,25.259999999999998
3.459090875,25.004
4.142039584,23.948999999999998
5.392633978,23.463
6.421491775,23.183
4.895944006,23.134999999999998
5.47245915,23.695999999999998
4.159778513,24.677
3.849347281,26.601
3.778391569,27.762999999999998
3.361526772,25.737000000000002
3.299440525,23.634
3.139790178,21.956
3.015617685,19.343
2.882575728,16.754
2.838228409,16.173000000000002
3.086573395,16.584
3.175268031,20.206
3.237354278,21.844
3.618741222,23.782
3.902564063,25.737000000000002
3.290571063,33.3
2.79388109,34.492
2.527797177,27.217
2.813640562,25.499
2.786145703,24.95
3.088589151,24.851
3.849280247,24.232
4.976569463,23.57
6.287157738,23.387
6.598766141,23.759
5.2423531,25.0
4.802435356,25.86
4.499991909,25.745
4.069239119,24.555
3.995919497,23.607
3.491847081,21.714
3.418527459,19.073
3.11608401,17.035
2.987774668,15.647
3.11608401,16.276
3.253558306,17.839
3.565166706,20.810000000000002
3.794290531,23.898
3.601826519,24.941
3.262723256,26.801000000000002
2.612011597,27.612000000000002
2.419547584,25.856
2.315835356,25.191
2.34734332,24.47
2.615161014,24.52
3.276828259,24.068
4.182682225,23.514
5.443000784,23.328
5.695064497,23.716
4.741948584,24.63
4.332345053,25.634
4.080281341,25.762
3.647046834,25.141
3.615538872,23.755
3.127165428,22.848
2.922363663,21.656
2.701807915,19.657
2.536391104,18.25
2.623038005,18.953
2.733315879,22.052
2.985379591,22.895
3.111411447,24.919
2.9775026,25.666
2.701807915,28.265
2.126787572,27.361
1.929862796,26.245
2.292249263,25.099
2.323436328,24.484
2.588526379,24.361
3.243454741,23.823
4.140082853,23.502
5.387565447,23.838
5.637061966,23.987000000000002
4.693653253,25.609
4.288221413,26.31
4.038724894,26.439
3.609902753,25.529
3.578715688,24.482
3.095316183,23.335
2.892600261,22.514
2.674290808,21.698999999999998
2.510558717,21.359
2.596323145,20.375999999999998
2.705477872,21.57
2.954974391,21.989
3.07972265,24.038
2.947177625,25.07
2.674290808,25.389
2.105126875,25.823
1.91020772,25.823
2.488187071,25.25
2.522039956,24.328
2.809789481,23.677
3.520700072,22.948999999999998
4.493970525,22.609
5.848085938,22.502
6.118909022,22.515
5.094859241,23.54
4.654771731,25.326
4.38394865,25.495
3.918471475,24.982
3.884618591,23.752
3.359898869,21.994
3.139855113,19.0
2.902884916,16.157
2.725157268,15.134
2.818252703,14.752
2.936737801,15.151
3.207560884,18.814
3.342972425,22.064
3.199097663,24.267
2.902884916,25.357
2.285069759,26.05
2.073489226,25.512999999999998
2.660942814,25.059
2.651891988,24.187
2.914365939,24.283
3.620330359,23.682
4.643073684,23.526
5.864935181,23.271
6.607102906,23.306
5.656766188,23.31
5.113716631,23.417
4.715480294,23.428
4.109074956,23.107
4.063820828,21.04
3.665584488,16.219
3.249246497,15.079
3.104433283,14.882
2.832908506,14.756
3.013925024,14.757
3.276398975,15.102
3.638432013,15.96
3.647482838,21.969
3.584127056,24.781
3.140636588,25.972
2.425621341,27.117
2.289858952,26.793
2.066540802,25.866
1.983044204,25.278
2.247450098,24.8
2.790177985,24.262999999999998
3.249409275,24.191
4.494900197,23.963
4.787138288,23.87
4.26528455,23.847
3.826927413,23.75
3.792137163,23.251
3.207660975,22.034
3.117206328,15.23
2.692765288,14.749
2.845842384,14.743
2.664933088,14.552
2.553604291,14.005
2.435317443,14.01
2.421401344,14.74
2.58143649,14.75
2.518814042,21.086
2.664933088,24.731
2.393569144,25.8
1.948253955,26.481
2.031750553,26.182
2.069088715,25.5
2.345735674,24.802
2.97395481,24.278
3.723206991,23.453
4.103596559,23.152
3.123805246,23.04
3.775078297,23.096
2.674253938,24.996
2.397606979,26.288
2.414897414,27.25
2.138250454,25.754
2.161304368,23.947
1.971109583,22.048000000000002
1.832786104,18.252
1.861603495,15.75
1.729043494,15.343
1.844313061,15.428
1.988400018,17.27
2.161304368,20.393
2.236229586,23.417
2.466768718,25.904
2.144013933,30.653
1.809732191,38.032
1.688699146,28.554
1.801824693,26.254
1.819318137,25.265
1.86596732,25.33
2.449082108,24.794
3.831064153,24.408
4.320880575,24.229
4.385023203,24.377
3.137157556,25.41
2.944729677,27.209
2.903911642,27.095
2.68815917,25.429000000000002
2.571536213,23.75
2.110875531,22.497
2.023408313,20.91
1.94760339,18.945
1.78433125,17.378
1.860136172,18.555
1.895123059,21.989
2.22166734,23.576
2.408264072,25.255
2.175018157,27.859
2.093382087,34.438
1.621059109,32.766999999999996
1.469449264,27.08
1.647316084,25.697
1.692141012,24.517
1.742569055,24.409
2.325293113,23.748
3.614009778,23.402
4.191130719,23.475
4.213543181,23.75
3.221791663,24.523
3.008873256,25.75
2.969651445,26.269
2.751129923,26.114
2.605448909,24.913
2.129184055,23.35
1.944281229,22.679000000000002
1.86023449,21.188
1.6529192,19.817999999999998
1.731362823,19.844
1.776187751,22.368000000000002
2.078756011,23.259999999999998
2.185215214,25.244
1.977899924,28.213
1.910662533,36.957
1.468016375,36.954
1.32233536,27.637
1.652518052,26.113
1.69748453,25.107
1.748071817,24.465
2.332636026,23.942
3.625422256,23.539
4.204365656,23.459
4.226848894,23.773
3.231965578,24.622
3.018374809,26.913
2.979029142,29.128999999999998
2.759817563,29.145
2.613676511,26.934
2.135907687,25.977
1.950420966,25.563
1.866108821,24.839
1.658138862,24.846
1.736830198,24.839
1.781796675,24.816
2.085320399,24.36
2.192115783,27.734
1.984145824,30.835
1.916696108,35.75
1.472652142,30.066
1.326511089,27.168
1.633480547,25.461
1.677928997,23.965
1.727933504,23.254
2.305763357,23.076999999999998
3.583656303,23.06
4.1559301,22.909
4.178154325,23.051000000000002
3.194732363,23.85
2.983602223,26.505
2.944709829,26.889
2.728023634,26.75
2.583566171,25.786
2.111301387,23.175
1.92795153,22.558
1.844610686,21.494
1.639036603,20.146
1.716821391,20.714
1.761269841,22.056
2.061296881,23.25
2.16686195,25.232
1.961287868,26.601
1.894615192,29.518
1.455686746,26.4
1.311229283,25.945999999999998
1.833060673,24.32
1.870092202,23.357
1.882436045,24.0
2.431737055,23.406
3.814247463,23.08
4.283313494,22.901
4.628941094,23.089
3.666121347,23.522
3.413072566,24.252
3.252602609,24.559
2.956350379,23.714
2.795880421,22.61
2.419393212,18.396
2.07376561,15.273
2.024390238,14.75
1.758997616,14.749
1.937983338,14.749
2.049077924,14.712
2.468768583,15.698
2.493456269,22.86
2.339158233,25.14
2.129312903,27.457
1.623215344,27.747999999999998
1.567668051,26.789
2.044308531,25.244
1.961710207,23.78
2.223271568,23.624
2.760160677,22.641
3.214451463,21.803
4.446543134,21.451999999999998
4.735637272,21.128999999999998
4.219397744,21.206
3.785756538,21.25
3.751340572,20.963
3.1731523,16.98
3.083670781,15.27
2.663795965,14.749
2.815226226,14.748
2.63626319,14.739
2.526132091,14.65
2.409117798,14.689
2.39535141,14.75
2.553664865,17.297
2.491716122,22.724
2.63626319,26.509
2.367818635,28.259999999999998
1.927294238,27.957
2.009892563,26.165
2.236511403,25.012999999999998
2.603699843,23.726
3.117763658,23.158
4.059101294,22.893
4.833535091,22.847
3.6852367,22.753
4.119186675,22.887
3.131115966,24.008
2.897450594,26.793
2.844041366,27.317
2.530262155,26.36
2.483529081,24.569
2.363358318,22.95
2.26989217,21.69
2.169749869,18.577
2.136369102,17.253
2.323301398,19.023
2.390062932,21.526
2.436796006,23.217
2.723870604,25.72
2.937507515,30.282
2.476852927,39.815
2.102988334,35.806
1.902703731,27.27
2.333029592,25.990000000000002
2.310231257,24.803
2.56101294,24.251
3.191766869,23.761
4.126498594,23.834
5.213219219,24.0
5.471600347,24.23
4.346882497,25.435
3.982109141,28.189
3.731327459,30.116999999999997
3.374153547,29.497999999999998
3.313357988,26.855
2.895388517,24.964
2.834592957,23.216
2.583811274,22.644
2.477419046,22.723
2.583811274,22.604
2.697802948,23.187
2.956184076,24.25
3.1461702,25.647
2.986581856,32.066
2.705402393,45.900999999999996
2.165841804,41.129000000000005
2.00625346,28.842
2.149876854,25.797
2.179126879,23.871
2.427752094,24.475
3.042002624,23.823999999999998
3.88294085,23.345
5.052941859,22.922
5.286942059,22.873
4.402128797,23.447
4.021878469,25.07
3.787878266,25.984
3.385690419,25.663
3.356440394,23.28
2.903065004,17.654
2.71293984,14.753
2.508189663,14.74
2.354627031,14.74
2.4350646,14.722
2.537439688,14.75
2.77143989,15.139
2.888439991,21.096
2.764127384,24.985
2.508189663,25.842
1.974376703,25.15
1.791564045,24.167
2.097713209,22.818
2.126253525,20.175
2.368846209,16.915
2.96819284,16.52
3.788726919,16.537
4.93033955,17.752
5.158662075,20.742
4.295317525,23.139
3.924293419,25.537
3.695970894,26.75
3.30354155,25.559
3.275001234,22.531
2.83262634,18.895
2.647114288,15.329
2.447332078,15.07
2.29749542,15.086
2.375981288,18.239
2.475872393,21.85
2.704194919,23.755
2.818356183,25.663
2.69705984,33.93
2.447332078,49.75
1.926471315,36.632
1.748094341,27.243000000000002
2.287654004,25.964
2.318778548,24.88
2.583337174,24.275
3.236952603,23.36
4.131783253,23.276
5.376765022,23.27
5.625761378,23.31
4.684243913,24.486
4.279624838,26.666
4.030628484,27.963
3.602666,27.325
3.571541456,24.79
3.089111019,23.533
2.886801481,23.165
2.668929671,22.575
2.505525814,21.969
2.59111831,21.767
2.700054215,22.503
2.94905057,23.25
3.073548747,23.846
2.941269433,25.645
2.668929671,30.203
2.100906738,29.825
1.906378337,26.46
2.396635584,25.521
2.388483763,24.82
2.624886592,24.871
3.260728684,24.809
4.181884541,24.707
5.282380472,24.534
5.950829853,24.445999999999998
5.094888572,24.551000000000002
4.605779269,25.009999999999998
4.247099113,24.841
3.700927059,24.348
3.66016795,22.661
3.301487794,15.885
2.926503996,14.75
2.796074848,14.748
2.551520197,14.664
2.714556631,14.651
2.950959461,14.749
3.277032328,18.849
3.28518415,23.509999999999998
3.2281214,26.397
2.828682135,30.589
2.18468822,28.704
2.062410894,25.745
2.137216126,24.045
2.050863959,23.006
2.324312488,23.722
2.885601571,23.252
3.360538488,22.826999999999998
4.648624975,23.09
4.950857559,23.042
4.411156516,23.017
3.957807641,22.9
3.921827572,20.298000000000002
3.317362403,14.75
3.223814225,14.741
2.784857377,14.35
2.943169682,12.741
2.756073321,10.748
2.640937099,9.41
2.518604863,9.751
2.504212835,12.629
2.669721154,14.503
2.604957029,15.086
2.756073321,24.341
2.475428779,25.58
2.01488389,24.375
2.101236057,23.352
2.301566812,23.251
2.67943599,23.356
3.208452838,22.716
4.177172003,23.323999999999998
4.974132453,23.22
3.792432478,22.977
4.239005144,23.129
3.222193538,24.31
2.981731332,25.740000000000002
2.926768543,29.564
2.603862154,27.303
2.555769713,24.955
2.432103437,23.333
2.335918555,22.364
2.232863325,21.285
2.198511581,20.834
2.390881345,21.715
2.459584832,22.596
2.507677273,24.722
2.803102266,27.178
3.022953424,34.411
2.548899365,56.116
2.164159838,45.602
1.958049377,29.95
1.983411497,27.143
2.002667919,26.062
2.054018378,26.201999999999998
2.695899122,25.996
4.217156484,25.785
4.756336306,25.73
4.826943188,25.836
3.453318397,26.568
3.241497753,32.989
3.1965661,44.75
2.959070226,34.448
2.830694078,27.509
2.32360829,24.923000000000002
2.227326179,24.675
2.143881682,23.468
1.964155074,23.319
2.047599571,23.301000000000002
2.086112415,23.999
2.445565632,25.085
2.650967469,27.491
2.394215172,34.018
2.304351868,53.39
1.784428466,36.309
1.617539473,28.087
1.982290795,26.329
2.009260738,25.68
2.238505251,25.443
2.80487405,25.479
3.580259903,25.123
4.659057616,25.231
4.874817159,25.205
4.058976391,26.178
3.708367134,28.085
3.492607591,37.089
3.121770877,31.944
3.094800935,27.696
2.676766821,25.483
2.501462193,24.989
2.312672594,23.634999999999998
2.171080394,23.359
2.245247737,23.53
2.339642537,23.83
2.555402079,25.256999999999998
2.66328185,27.528
2.548659593,31.809
2.312672594,42.269
1.820471138,31.657
1.651908996,27.044
1.829675284,24.908
1.879462367,23.512999999999998
1.935472835,23.570999999999998
2.582704908,23.25
4.014083531,22.463
4.655092219,21.817
4.679985763,21.817
3.578446559,22.655
3.341957919,25.868000000000002
3.298394219,27.283
3.055682193,26.786
2.893874174,24.955
2.364886422,22.114
2.159514706,15.573
2.066163927,14.749
1.83589867,14.743
1.923026064,14.678
1.972813147,14.75
2.308875954,15.646
2.427120275,22.332
2.196855018,26.607
2.122174394,28.036
1.630526954,27.275
1.468718936,25.895
1.891276503,23.231
1.942739809,21.139
2.000636029,18.033
2.669659009,18.073
4.149229063,16.844
4.811819131,16.385
4.837550784,17.665
3.698925134,19.934
3.454474428,24.279
3.409444038,25.323
3.158560419,24.951
2.991304673,19.557000000000002
2.444507045,14.935
2.232220907,14.584
2.135727208,14.239
1.897709416,13.884
1.987770202,14.131
2.039233508,14.35
2.386610825,14.749
2.508836178,20.519
2.270818386,25.621
2.193623427,30.286
1.685423278,29.974
1.518167533,26.146
1.724459843,25.035
1.759297415,24.416
1.770909939,23.339
2.287667266,22.025
3.588269975,21.995
4.029545894,21.995
4.354696572,21.729
3.448919684,22.025
3.210862941,22.221
3.059900125,22.161
2.781199544,21.995
2.63023673,20.134999999999998
2.276054742,16.18
1.950904064,14.987
1.904453968,14.75
1.654784698,14.749
1.823166298,14.749
1.927679016,14.749
2.322504838,15.138
2.345729887,22.161
2.200573334,25.56
2.003160423,26.94
1.527046931,26.627
1.474790573,25.867
1.65770562,24.75
1.459391144,23.468
1.606855754,23.319
1.952634841,22.506999999999998
2.298413927,22.811
3.422195956,23.343
3.732380138,24.127
3.157776656,24.732
2.684872906,24.825
2.862847435,25.286
2.125524384,25.598
2.181459236,23.528
1.962804814,20.918
2.186544223,16.508
2.028909639,15.402
1.906869962,14.75
1.708555485,14.749
1.632280687,14.75
1.861105083,16.683
1.830595163,24.57
1.942464868,27.184
1.728895432,30.079
1.347521439,27.351
1.566175862,24.487000000000002
1.868271929,22.451999999999998
2.118068733,16.177
2.685315641,16.75
3.36184865,15.137
3.705319256,14.889
2.820622243,14.751
3.408685553,14.75
2.414702437,14.84
2.164905633,16.777
2.180517933,20.181
1.93072113,18.79
1.95153753,14.84
1.779802227,14.703
1.654903825,14.489
1.680924326,13.95
1.561230024,13.323
1.665312026,13.38
1.795414528,13.86
1.95153753,14.225999999999999
2.019190831,14.697
2.227354834,16.151
1.93592523,20.143
1.634087425,19.487000000000002
1.524801323,15.283
1.849800359,15.041
1.867759586,14.756
1.915650857,14.749
2.51429175,14.741
3.933070666,14.727
4.435929016,14.645
4.501779516,14.617
3.220688003,14.749
3.023136509,14.982
2.981231647,16.371
2.759734516,15.131
2.640006338,14.649
2.167080032,14.239
2.077283898,13.712
1.999460582,12.745000000000001
1.831841132,12.947
1.909664448,13.633
1.945582902,13.751
2.280821802,14.426
2.472386888,14.75
2.23293053,22.014
2.149120805,25.083
1.664221682,26.047
1.50857505,24.047
1.960541099,22.805
1.987215128,21.294
2.213944371,21.83
2.77409897,21.097
3.540977291,19.845
4.607938434,19.603
4.821330663,20.750999999999998
4.014441297,22.131999999999998
3.667678928,24.634999999999998
3.4542867,26.484
3.087518806,26.024
3.060844777,24.264
2.647397335,21.664
2.474016149,18.887999999999998
2.287297949,15.8
2.147259299,15.538
2.220612878,15.809
2.313971978,19.059
2.527364206,22.867
2.63406032,25.75
2.520695699,27.081
2.287297949,29.008000000000003
1.800496928,27.102
1.633784249,24.17
2.208385414,23.36
2.238431474,22.057
2.493822985,20.061999999999998
3.124790246,19.579
3.988614472,18.597
5.190456875,18.546
5.430825356,19.561999999999998
4.521932038,22.165
4.131333259,25.331
3.890964778,26.471
3.477831453,25.878
3.447785391,23.83
2.982071461,21.259999999999998
2.78677207,15.339
2.57644965,14.77
2.418707835,14.75
2.5013345,14.75
2.60649571,14.802
2.846864191,16.281
2.967048431,23.729
2.839352676,26.295
2.57644965,28.173
2.028109054,27.618000000000002
1.840321178,25.75
2.776291792,24.644
2.81406447,23.57
3.135132228,22.159
3.928358453,21.997
5.014322931,22.095
6.525230028,22.12
6.827411447,22.152
5.684787956,23.709
5.19374315,26.642
4.891561728,29.092
4.372187416,26.579
4.334414738,24.268
3.748938238,20.12
3.503415834,16.053
3.239007091,14.849
3.040700534,14.75
3.144575397,14.75
3.276779769,15.947
3.578961188,22.195999999999998
3.730051897,26.694
3.569518019,40.271
3.239007091,55.674
2.549655728,31.509
2.313576493,25.932
3.423761019,23.354
3.468810506,22.643
3.727845056,23.474
4.381062619,22.541
5.349626591,22.249
7.016457616,22.23
7.365591138,22.229
6.892571525,22.771
6.329452938,23.601
5.710022488,23.447
5.158166272,22.279
5.023017809,17.24
4.606310056,15.052
4.268438903,14.722
4.133290441,14.14
4.043191466,13.664
4.088240953,14.24
4.178339928,14.746
4.583785313,17.386
4.44863685,24.134
4.437374478,27.208
3.862993519,28.16
3.040840378,24.658
3.074627494,22.945
3.470732041,22.2
3.572149534,19.58
3.820058966,15.557
4.620130313,15.12
5.341321384,15.096
6.682286038,14.915
7.189373509,14.958
6.794972144,15.073
6.1075869,15.191
5.825871638,15.273
5.262441113,15.051
4.969457238,14.881
4.225728944,14.75
4.315877828,14.741
4.146848672,14.63
3.944013681,14.548
3.955282291,14.619
4.259534775,14.749
4.406026713,15.697
4.259534775,23.268
4.484906988,26.146
3.977819513,26.807
3.380583156,26.634
3.662298419,25.218
3.531956825,24.384999999999998
3.734086884,23.918
4.680906638,23.483
6.202201294,23.107
7.287320559,22.671
5.47878845,22.671
6.159647597,22.785
5.329850509,24.109
4.691545059,26.619
4.531968697,27.75
4.297923366,27.75
4.085154881,25.607
3.787279006,23.932
3.840471125,22.536
3.744725309,22.154
3.787279006,21.867
3.808555853,21.773
4.053239609,22.589
4.319200216,23.229
4.340477063,24.762999999999998
4.372392334,27.558
3.925578519,28.842
3.308549919,27.75
3.08514301,26.174
3.194363438,24.522
3.163148159,23.749
3.506516216,23.61
4.370138906,23.75
5.6499653,23.723
7.137893547,23.743000000000002
7.491666694,23.884
5.951712984,24.561
5.452268538,26.951
5.108900481,31.986
4.619861128,31.03
4.536620388,27.326
3.964340294,24.142
3.881099553,23.301000000000002
3.537731494,22.504
3.392060197,22.174
3.537731494,22.175
3.693807884,23.161
4.047581034,23.326
4.30770835,25.04
4.089201403,28.433
3.704212978,29.708000000000002
2.9654514,26.331
2.746944455,24.15
2.731156175,23.241
2.768314762,23.16
3.084162755,23.017
3.864493091,22.982
4.932802478,22.911
6.419145975,22.545
6.716414675,22.609
5.592367406,23.017
5.109305769,25.726
4.812037069,26.551000000000002
4.301106494,26.795
4.263947906,25.45
3.6879898,23.304000000000002
3.446458981,21.759
3.186348872,17.46
2.991266287,15.816
3.093452402,15.74
3.223507456,16.25
3.520776156,21.36
3.669410506,23.319
3.511486509,26.058
3.186348872,26.343
2.50820465,26.145
2.275963479,23.879
2.531419443,23.3
2.565860524,21.718
2.858609712,22.08
3.581872409,21.719
4.572053484,21.531
5.949696719,21.559
6.225225366,21.919
5.183382669,22.483
4.735648619,25.605
4.460119972,27.176000000000002
3.986555109,27.249
3.952114028,25.238
3.418277275,22.545
3.19441025,21.674
2.953322684,18.568
2.77250701,16.353
2.867219982,16.76
2.987763765,19.116
3.263292413,22.25
3.401056734,23.629
3.254682141,26.454
2.953322684,26.897
2.324772958,27.125
2.109516203,25.333
2.463481097,24.227
2.496997847,22.859
2.781890218,22.598
3.485741959,22.25
4.449348513,22.067
5.790018497,22.068
6.058152494,22.243000000000002
5.044270819,22.95
4.608553072,25.524
4.340419075,26.783
3.879563769,27.106
3.846047019,25.791
3.3265374,23.734
3.108678527,23.286
2.87406128,22.646
2.698098344,22.066
2.790269406,22.255
2.90757803,22.749
3.175712028,24.631
3.309779025,25.73
3.167332841,27.115000000000002
2.87406128,28.052
2.262380599,26.711
2.052900914,25.371
2.853069889,24.44
2.84336557,23.740000000000002
3.124790831,23.249
3.881727741,23.076
4.978315828,23.02
6.288398938,23.001
7.084153125,23.278
6.065199594,23.669
5.482940434,23.807
5.055950381,25.295
4.405760984,25.721
4.357239388,24.442
3.930249338,23.536
3.483850647,22.25
3.328581538,20.727
3.037451957,18.361
3.231538344,19.604
3.512963606,22.572
3.901136378,24.06
3.910840697,25.951
3.842910463,28.085
3.367398816,29.611
2.600757586,27.003
2.455192796,26.19
2.854659163,25.506
2.739319399,24.704
3.104561985,24.506
3.854270453,24.281
4.488639156,24.182
6.209123972,23.897
6.612813144,24.527
5.891939619,24.508
5.286405856,24.841
5.238347622,25.329
4.430969272,24.627
4.306017863,24.254
3.719707394,22.958
3.931163628,18.497
3.681260806,16.461
3.527474453,15.603
3.364076456,16.05
3.344853159,20.883
3.565921041,23.35
3.479416219,25.339
3.681260806,27.852
3.306406572,28.547
2.691261164,27.343
2.806600928,26.101
2.906482507,24.979
3.383666203,24.323999999999998
4.051723375,23.845
5.27504885,23.626
6.281472644,23.538
4.789189088,23.544
5.353133453,23.581
4.069075509,24.587
3.765413159,28.247999999999998
3.696004622,36.96
3.288229463,31.441
3.227496994,26.956
3.071327784,23.771
2.949862843,23.245
2.819721835,22.621
2.776341499,22.458
3.019271381,23.083
3.106032053,23.490000000000002
3.166764522,24.748
3.539835413,28.829
3.817469563,45.015
3.218820925,55.428
2.732961163,31.509999999999998
2.472679148,27.134999999999998
2.751125837,25.58
2.724241872,24.118000000000002
3.019965496,24.86
3.763755219,24.593
4.865997816,24.643
6.147466856,24.249
6.4521518,24.662
5.125876153,25.958
4.6957327,28.936
4.400009075,39.15
3.978826944,35.673
3.907136369,28.935
3.414263663,26.27
3.342573084,24.422
3.046849462,23.541
2.921390954,23.354
3.046849462,23.476
3.181269291,24.43
3.485954238,25.153
3.709987284,29.014
3.521799525,44.204
3.190230613,50.527
2.553976754,29.478
2.365788994,26.354
2.975622829,24.913
3.016107493,24.004
3.360227141,25.009999999999998
4.210405091,23.749
5.374339191,23.291
6.993725766,23.489
7.317603078,23.381
6.092941984,23.176000000000002
5.566641347,24.453
5.242764031,30.845
4.686099897,34.775
4.645615231,28.698
4.018102934,25.072
3.754952619,23.1
3.471559966,21.570999999999998
3.259015478,21.31
3.370348306,21.198999999999998
3.512044631,21.28
3.835921947,20.965
3.997860603,23.299
3.825800781,29.445
3.471559966,55.6
2.732714843,36.552
2.479685691,27.818
4.222947781,25.634
4.522548806,24.207
4.907750122,24.708
5.877886775,24.195
7.290291606,23.396
9.102164472,23.717
9.35896535,23.558
8.617096147,23.292
7.946560519,24.165
7.176157884,32.14
6.59122255,33.638999999999996
6.063354075,27.078
5.735219622,24.945
5.364285019,23.925
5.250151294,21.775
5.121750856,20.545
5.121750856,20.92
5.235884578,20.962
5.635352613,21.944
5.564019034,21.996
5.492685456,26.582
4.807883116,36.689
3.809213031,28.359
3.837746463,24.597
5.069825331,25.275
5.359965938,25.261
6.719045619,24.456
8.902735447,23.456
10.46033239,23.026
7.864337488,20.955
8.841653213,21.907
7.650549672,21.629
6.734316178,23.618000000000002
6.505257806,24.381
6.169305525,27.053
5.863894359,25.603
5.436318728,23.75
5.512671519,19.441
5.375236497,17.997
5.436318728,16.581
5.466859847,15.803
5.818082684,18.027
6.199846641,18.705
6.230387756,19.739
6.276199431,26.082
5.634835988,27.172
4.749143609,25.428
4.428461888,21.998
5.768952044,18.527
5.844859306,17.208
6.281326072,15.043
7.381981397,14.75
9.013987566,14.749
11.82255632,14.743
12.41083762,14.657
11.61381135,14.598
10.66497055,14.535
9.621245675,14.725
8.691381694,14.68
8.463659903,14.74
7.761517716,14.749
7.192213238,14.749
6.964491447,14.731
6.812676919,14.726
6.888584181,14.737
7.040398709,14.568
7.723564084,14.725
7.495842291,14.642
7.476865475,14.747
6.509047863,14.994
5.1237403,14.88
5.18067075,14.76
6.335423919,14.744
6.520549944,14.749
6.973080225,14.743
8.433518856,14.641
9.749970578,14.33
12.197748,14.33
13.12337812,14.268
12.40344358,14.251
11.14870053,14.339
10.63446158,14.548
9.605983672,14.74
9.071175159,14.749
7.713584319,14.602
7.878140784,14.548
7.569597413,14.346
7.199345363,14.412
7.219914922,14.44
7.775292994,14.51
8.04269725,14.591
7.775292994,14.434
8.186684156,15.287
7.261054038,16.875
6.170867456,18.15
6.685106409,15.534
10.76538634,15.325
9.825551028,15.238
11.36346337,17.848
13.75577144,16.135
16.83159611,15.45
14.29688874,15.803
14.15448945,15.852
13.243134,15.531
12.81593613,16.589
11.96154038,23.747
11.6767418,27.408
11.05018493,28.323
10.50906762,26.219
10.87930578,24.605
10.45210791,23.006999999999998
11.22106408,23.156
11.81914109,23.028
11.90458067,23.697
11.93306053,23.395
12.47417783,24.141
11.93306053,25.686
11.22106408,31.64
9.569232306,30.443
9.142034438,27.55
11.30040856,28.276
11.70268848,25.983
12.83638642,25.301000000000002
14.7380733,24.75
17.00546919,23.873
19.6385741,23.616
20.80884294,23.442
